stat.vsize,stat.endcode,statm.text,status.VmLib,class,stat.comm
9322496,5048612,209,1712,C,(copia-proc.sh)
0,0,0,0,K,(netns)
21766144,140046997275812,81,2132,D,(dbus-daemon)
0,0,0,0,O,(async/mgr)
0,0,0,0,K,(pm)
0,0,0,0,K,(sync_supers)
0,0,0,0,K,(bdi-default)
261890048,140058317128940,83,20732,N,(httpd)
260296704,140058317128940,83,20732,N,(httpd)
264187904,140058317128940,83,20732,N,(httpd)
0,0,0,0,K,(kintegrityd/0)
126828544,4346820,38,3364,F,(gdm-binary)
142610432,4384428,47,4872,F,(gdm-simple-slav)
123899904,6016252,445,9560,O,(Xorg)
22503424,4216692,6,3148,D,(dbus-launch)
21766144,139863992980644,81,2132,D,(dbus-daemon)
257679360,4403236,52,15784,F,(gnome-session)
137142272,4254540,15,4040,D,(gconfd-2)
312254464,4229804,9,18536,D,(gnome-settings-)
459603968,4747836,136,19160,F,(metacity)
137355264,4330484,34,4236,D,(gvfsd)
376823808,4508132,77,18904,F,(gdm-simple-gree)
229609472,4230452,9,15408,O,(polkit-gnome-au)
0,0,0,0,K,(kintegrityd/1)
156127232,4838188,158,5616,D,(gnome-keyring-d)
45072384,4211012,5,4500,D,(menu-cached)
137314304,4264604,18,4320,F,(gdm-session-wor)
22556672,140435159580908,41,2788,D,(xinetd)
0,0,0,0,K,(kthreadd)
0,0,0,0,O,(kblockd/0)
112578560,5048612,209,1760,C,(bash)
0,0,0,0,O,(kblockd/1)
10874880,4331628,34,1756,D,(udevd)
0,0,0,0,K,(kacpid)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
880640,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
737280,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
0,0,0,0,K,(kacpi_notify)
15183872,4369756,43,2024,N,(dnsmasq)
0,0,0,0,K,(kacpi_hotplug)
0,0,0,0,O,(scsi_eh_1)
720896,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
524288,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
983040,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1081344,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1261568,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
0,0,0,0,K,(mpt_poll_0)
0,0,0,0,K,(ata/0)
254484480,4467404,67,1936,D,(rsyslogd)
4038656,4206328,3,1588,C,(mingetty)
4038656,4206328,3,1588,C,(mingetty)
4038656,4206328,3,1588,C,(mingetty)
9244672,4217300,6,2516,D,(irqbalance)
25890816,140091699446948,81,2132,D,(dbus-daemon)
31391744,4305780,28,2492,O,(avahi-daemon)
30318592,4305780,28,2492,O,(avahi-daemon)
0,0,0,0,K,(ata/1)
184590336,140053883146700,104,8308,O,(cupsd)
28577792,4548788,87,3860,D,(hald)
1072467968,4327948,33,4720,D,(console-kit-dae)
0,0,0,0,K,(ata_aux)
20533248,4208132,4,3288,D,(hald-runner)
22704128,4215716,6,3352,D,(hald-addon-inpu)
22700032,4214700,5,3352,D,(hald-addon-stor)
20221952,4206212,3,3000,D,(hald-addon-acpi)
95457280,4292588,24,2048,D,(pcscd)
0,0,0,0,K,(ksuspend_usbd)
32829440,139692845577324,139,3984,D,(ntpd)
73547776,140651770032396,197,7472,D,(sendmail)
60555264,139653371777292,197,7340,D,(sendmail)
257675264,140058317128940,83,20732,N,(httpd)
114675712,140641166827516,13,1892,D,(crond)
353353728,4196532,1,7464,O,(fail2ban-server)
9469952,4280676,22,2548,D,(gam_server)
16986112,4214236,5,1900,D,(atd)
0,0,0,0,K,(khubd)
2451058688,1073795516,14,182492,C,(java)
4038656,4206328,3,1588,C,(mingetty)
4038656,4206328,3,1588,C,(mingetty)
4046848,4210956,5,1588,C,(uml_switch)
0,0,0,0,K,(migration/0)
0,0,0,0,K,(kseriod)
48435200,4312228,29,5248,D,(devkit-power-da)
192335872,4197308,1,5200,D,(polkitd)
258359296,140058317128940,83,20732,N,(httpd)
263823360,140058317128940,83,20732,N,(httpd)
95297536,139886049396748,40,2400,D,(auditd)
263081984,140058317128940,83,20732,N,(httpd)
101740544,140449827145676,120,7068,N,(sshd)
101740544,140449827145676,120,7068,N,(sshd)
114688000,5048612,209,1764,C,(bash)
0,0,0,0,K,(khungtaskd)
0,0,0,0,K,(jbd2/sda1-8)
0,0,0,0,K,(kswapd0)
0,0,0,0,K,(kswapd1)
0,0,0,0,D,(kauditd)
43839488,4376244,45,4696,D,(devkit-disks-da)
43208704,4376244,45,4696,D,(devkit-disks-da)
0,0,0,0,K,(ksoftirqd/0)
0,0,0,0,K,(watchdog/0)
114671616,5048612,209,1764,C,(bash)
266018816,140058317128940,83,20732,N,(httpd)
0,0,0,0,O,(migration/1)
0,0,0,0,K,(flush-8:0)
0,0,0,0,K,(edac-poller)
112562176,5048612,209,1760,C,(bash)
0,0,0,0,K,(ksoftirqd/1)
0,0,0,0,O,(scsi_eh_3)
0,0,0,0,K,(watchdog/1)
264966144,140058317128940,83,20732,N,(httpd)
0,0,0,0,K,(jbd2/sda2-8)
0,0,0,0,K,(jbd2/sdb2-8)
263925760,140058317128940,83,20732,N,(httpd)
0,0,0,0,K,(kjournald)
0,0,0,0,K,(events/0)
10878976,4331628,34,1756,D,(udevd)
112443392,5048612,209,1760,C,(bash)
202129408,140272191389668,6,13584,N,(snmpd)
74801152,6380492,534,9836,O,(Xvnc)
142598144,4384428,47,4872,F,(gdm-simple-slav)
22503424,4216692,6,3148,D,(dbus-launch)
21766144,140406748783780,81,2132,D,(dbus-daemon)
257409024,4403236,52,15784,F,(gnome-session)
137146368,4254540,15,4040,D,(gconfd-2)
312238080,4229804,9,18536,D,(gnome-settings-)
459595776,4747836,136,19160,F,(metacity)
137355264,4330484,34,4236,D,(gvfsd)
376832000,4508132,77,18904,F,(gdm-simple-gree)
230023168,4230452,9,15408,O,(polkit-gnome-au)
4157440,4328382,33,1588,D,(init)
0,0,0,0,K,(events/1)
65097728,139682103224268,120,6856,N,(sshd)
0,0,0,0,K,(cpuset)
137314304,4264604,18,4320,F,(gdm-session-wor)
0,0,0,0,K,(flush-8:32)
0,0,0,0,K,(khelper)
108113920,5048612,209,1712,C,(sh)
0,0,0,0,K,(netns)
21766144,140046997275812,81,2132,D,(dbus-daemon)
0,0,0,0,O,(async/mgr)
0,0,0,0,K,(pm)
0,0,0,0,K,(sync_supers)
0,0,0,0,K,(bdi-default)
0,0,0,0,K,(kintegrityd/0)
126849024,4346820,38,3364,F,(gdm-binary)
142610432,4384428,47,4872,F,(gdm-simple-slav)
123899904,6016252,445,9560,O,(Xorg)
22503424,4216692,6,3148,D,(dbus-launch)
21766144,139863992980644,81,2132,D,(dbus-daemon)
257679360,4403236,52,15784,F,(gnome-session)
137142272,4254540,15,4040,D,(gconfd-2)
312254464,4229804,9,18536,D,(gnome-settings-)
459603968,4747836,136,19160,F,(metacity)
137355264,4330484,34,4236,D,(gvfsd)
376823808,4508132,77,18904,F,(gdm-simple-gree)
229609472,4230452,9,15408,O,(polkit-gnome-au)
0,0,0,0,K,(kintegrityd/1)
137314304,4264604,18,4320,F,(gdm-session-wor)
22556672,140435159580908,41,2788,D,(xinetd)
0,0,0,0,K,(kthreadd)
0,0,0,0,O,(kblockd/0)
112578560,5048612,209,1760,C,(bash)
0,0,0,0,O,(kblockd/1)
10874880,4331628,34,1756,D,(udevd)
0,0,0,0,K,(kacpid)
0,0,0,0,K,(kacpi_notify)
15183872,4369756,43,2024,N,(dnsmasq)
0,0,0,0,K,(kacpi_hotplug)
0,0,0,0,O,(scsi_eh_1)
0,0,0,0,K,(mpt_poll_0)
0,0,0,0,K,(ata/0)
254484480,4467404,67,1936,D,(rsyslogd)
142872576,140641166827516,13,2488,D,(crond)
9322496,5048612,209,1712,C,(copia-proc.sh)
4038656,4206328,3,1588,C,(mingetty)
4038656,4206328,3,1588,C,(mingetty)
4038656,4206328,3,1588,C,(mingetty)
9244672,4217300,6,2516,D,(irqbalance)
25890816,140091699446948,81,2132,D,(dbus-daemon)
31526912,4305780,28,2492,O,(avahi-daemon)
30318592,4305780,28,2492,O,(avahi-daemon)
0,0,0,0,K,(ata/1)
184590336,140053883146700,104,8308,O,(cupsd)
28577792,4548788,87,3860,D,(hald)
1072467968,4327948,33,4720,D,(console-kit-dae)
156127232,4838188,158,5616,D,(gnome-keyring-d)
0,0,0,0,K,(ata_aux)
45072384,4211012,5,4500,D,(menu-cached)
20533248,4208132,4,3288,D,(hald-runner)
22704128,4215716,6,3352,D,(hald-addon-inpu)
22700032,4214700,5,3352,D,(hald-addon-stor)
20221952,4206212,3,3000,D,(hald-addon-acpi)
95457280,4292588,24,2048,D,(pcscd)
0,0,0,0,K,(ksuspend_usbd)
32829440,139692845577324,139,3984,D,(ntpd)
73547776,140651770032396,197,7472,D,(sendmail)
60555264,139653371777292,197,7340,D,(sendmail)
257675264,140058317128940,83,20732,N,(httpd)
114675712,140641166827516,13,1892,D,(crond)
353353728,4196532,1,7464,O,(fail2ban-server)
9469952,4280676,22,2548,D,(gam_server)
16986112,4214236,5,1900,D,(atd)
0,0,0,0,K,(khubd)
2451058688,1073795516,14,182492,C,(java)
4038656,4206328,3,1588,C,(mingetty)
4038656,4206328,3,1588,C,(mingetty)
4046848,4210956,5,1588,C,(uml_switch)
0,0,0,0,K,(migration/0)
0,0,0,0,K,(kseriod)
48435200,4312228,29,5248,D,(devkit-power-da)
192335872,4197308,1,5200,D,(polkitd)
95297536,139886049396748,40,2400,D,(auditd)
0,0,0,0,K,(khungtaskd)
0,0,0,0,K,(jbd2/sda1-8)
0,0,0,0,K,(kswapd0)
0,0,0,0,K,(kswapd1)
0,0,0,0,D,(kauditd)
43839488,4376244,45,4696,D,(devkit-disks-da)
43208704,4376244,45,4696,D,(devkit-disks-da)
0,0,0,0,K,(ksoftirqd/0)
257810432,140058317128940,83,20732,N,(httpd)
257810432,140058317128940,83,20732,N,(httpd)
257810432,140058317128940,83,20732,N,(httpd)
0,0,0,0,K,(watchdog/0)
114671616,5048612,209,1764,C,(bash)
0,0,0,0,O,(migration/1)
0,0,0,0,K,(flush-8:0)
0,0,0,0,K,(edac-poller)
112562176,5048612,209,1760,C,(bash)
0,0,0,0,K,(ksoftirqd/1)
0,0,0,0,O,(scsi_eh_3)
261730304,140058317128940,83,20732,N,(httpd)
0,0,0,0,K,(watchdog/1)
0,0,0,0,K,(jbd2/sda2-8)
0,0,0,0,K,(jbd2/sdb2-8)
0,0,0,0,K,(kjournald)
0,0,0,0,K,(events/0)
10878976,4331628,34,1756,D,(udevd)
112443392,5048612,209,1760,C,(bash)
202129408,140272191389668,6,13584,N,(snmpd)
74801152,6380492,534,9836,O,(Xvnc)
142598144,4384428,47,4872,F,(gdm-simple-slav)
22503424,4216692,6,3148,D,(dbus-launch)
21766144,140406748783780,81,2132,D,(dbus-daemon)
257409024,4403236,52,15784,F,(gnome-session)
137146368,4254540,15,4040,D,(gconfd-2)
312238080,4229804,9,18536,D,(gnome-settings-)
459595776,4747836,136,19160,F,(metacity)
137355264,4330484,34,4236,D,(gvfsd)
376832000,4508132,77,18904,F,(gdm-simple-gree)
230023168,4230452,9,15408,O,(polkit-gnome-au)
258506752,140058317128940,83,20732,N,(httpd)
265224192,140058317128940,83,20732,N,(httpd)
265236480,140058317128940,83,20732,N,(httpd)
261730304,140058317128940,83,20732,N,(httpd)
266301440,140058317128940,83,20732,N,(httpd)
4157440,4328382,33,1588,D,(init)
0,0,0,0,K,(events/1)
65097728,139682103224268,120,6856,N,(sshd)
101740544,140233016457164,120,7068,N,(sshd)
101883904,140233016457164,120,7068,N,(sshd)
56041472,139673934987220,14,6680,O,(sftp-server)
137314304,4264604,18,4320,F,(gdm-session-wor)
0,0,0,0,K,(flush-8:32)
0,0,0,0,K,(khelper)
0,0,0,0,K,(netns)
21766144,140046997275812,81,2132,D,(dbus-daemon)
0,0,0,0,O,(async/mgr)
0,0,0,0,K,(pm)
0,0,0,0,K,(sync_supers)
0,0,0,0,K,(bdi-default)
0,0,0,0,K,(kintegrityd/0)
126902272,4346820,38,3364,F,(gdm-binary)
142610432,4384428,47,4872,F,(gdm-simple-slav)
123899904,6016252,445,9560,O,(Xorg)
22503424,4216692,6,3148,D,(dbus-launch)
21766144,139863992980644,81,2132,D,(dbus-daemon)
257679360,4403236,52,15784,F,(gnome-session)
137142272,4254540,15,4040,D,(gconfd-2)
312254464,4229804,9,18536,D,(gnome-settings-)
459603968,4747836,136,19160,F,(metacity)
137355264,4330484,34,4236,D,(gvfsd)
376823808,4508132,77,18904,F,(gdm-simple-gree)
229609472,4230452,9,15408,O,(polkit-gnome-au)
0,0,0,0,K,(kintegrityd/1)
137314304,4264604,18,4320,F,(gdm-session-wor)
22556672,140435159580908,41,2788,D,(xinetd)
0,0,0,0,K,(kthreadd)
0,0,0,0,O,(kblockd/0)
0,0,0,0,K,(flush-8:16)
0,0,0,0,O,(kblockd/1)
10874880,4331628,34,1756,D,(udevd)
0,0,0,0,K,(kacpid)
142872576,140641166827516,13,2488,D,(crond)
9322496,5048612,209,1712,C,(copia-proc.sh)
0,0,0,0,K,(kacpi_notify)
15183872,4369756,43,2024,N,(dnsmasq)
0,0,0,0,K,(kacpi_hotplug)
0,0,0,0,O,(scsi_eh_1)
0,0,0,0,K,(mpt_poll_0)
0,0,0,0,K,(ata/0)
254484480,4467404,67,1936,D,(rsyslogd)
4038656,4206328,3,1588,C,(mingetty)
4038656,4206328,3,1588,C,(mingetty)
4038656,4206328,3,1588,C,(mingetty)
9244672,4217300,6,2516,D,(irqbalance)
25890816,140091699446948,81,2132,D,(dbus-daemon)
31526912,4305780,28,2492,O,(avahi-daemon)
30318592,4305780,28,2492,O,(avahi-daemon)
0,0,0,0,K,(ata/1)
184590336,140053883146700,104,8308,O,(cupsd)
257949696,140058317128940,83,20732,N,(httpd)
28577792,4548788,87,3860,D,(hald)
1072566272,4327948,33,4720,D,(console-kit-dae)
156127232,4838188,158,5616,D,(gnome-keyring-d)
0,0,0,0,K,(ata_aux)
45072384,4211012,5,4500,D,(menu-cached)
20533248,4208132,4,3288,D,(hald-runner)
22704128,4215716,6,3352,D,(hald-addon-inpu)
22700032,4214700,5,3352,D,(hald-addon-stor)
20221952,4206212,3,3000,D,(hald-addon-acpi)
95457280,4292588,24,2048,D,(pcscd)
0,0,0,0,K,(ksuspend_usbd)
32829440,139692845577324,139,3984,D,(ntpd)
73547776,140651770032396,197,7472,D,(sendmail)
60555264,139653371777292,197,7340,D,(sendmail)
257675264,140058317128940,83,20732,N,(httpd)
114675712,140641166827516,13,1892,D,(crond)
353353728,4196532,1,7464,O,(fail2ban-server)
9469952,4280676,22,2548,D,(gam_server)
16986112,4214236,5,1900,D,(atd)
0,0,0,0,K,(khubd)
2451058688,1073795516,14,182492,C,(java)
4038656,4206328,3,1588,C,(mingetty)
4038656,4206328,3,1588,C,(mingetty)
4046848,4210956,5,1588,C,(uml_switch)
0,0,0,0,K,(migration/0)
0,0,0,0,K,(kseriod)
48435200,4312228,29,5248,D,(devkit-power-da)
192425984,4197308,1,5200,D,(polkitd)
95297536,139886049396748,40,2400,D,(auditd)
0,0,0,0,K,(khungtaskd)
0,0,0,0,K,(jbd2/sda1-8)
0,0,0,0,K,(kswapd0)
0,0,0,0,K,(kswapd1)
0,0,0,0,D,(kauditd)
43839488,4376244,45,4696,D,(devkit-disks-da)
43208704,4376244,45,4696,D,(devkit-disks-da)
0,0,0,0,K,(ksoftirqd/0)
263933952,140058317128940,83,20732,N,(httpd)
265785344,140058317128940,83,20732,N,(httpd)
265781248,140058317128940,83,20732,N,(httpd)
0,0,0,0,K,(watchdog/0)
101740544,140601006786508,120,7068,N,(sshd)
101740544,140601006786508,120,7068,N,(sshd)
112676864,5048612,209,1760,C,(bash)
114642944,4562396,90,2148,O,(linux32.redes)
69603328,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
69603328,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
69603328,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
69603328,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
696320,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
614400,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
101740544,139958053128140,120,7068,N,(sshd)
0,0,0,0,O,(migration/1)
101740544,139958053128140,120,7068,N,(sshd)
112676864,5048612,209,1760,C,(bash)
0,0,0,0,K,(flush-8:0)
610304,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
409600,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
978944,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
0,0,0,0,K,(edac-poller)
868352,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
970752,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
1150976,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
114642944,4562396,90,2148,O,(linux32.redes)
69603328,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
69603328,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
69603328,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
69603328,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
696320,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
618496,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
1466368,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
1433600,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
0,0,0,0,K,(ksoftirqd/1)
0,0,0,0,O,(scsi_eh_3)
614400,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
413696,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
937984,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
261730304,140058317128940,83,20732,N,(httpd)
864256,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
974848,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
1146880,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
1470464,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
1425408,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
89288704,6380492,534,9836,O,(Xvnc)
142626816,4384428,47,4872,F,(gdm-simple-slav)
22503424,4216692,6,3148,D,(dbus-launch)
183099392,4264604,18,5112,F,(gdm-session-wor)
0,0,0,0,K,(watchdog/1)
233725952,4838188,158,5616,D,(gnome-keyring-d)
253579264,4403236,52,15784,F,(gnome-session)
22503424,4216692,6,3148,D,(dbus-launch)
22036480,139670701077668,81,2132,D,(dbus-daemon)
56049664,140685694243828,26,6640,C,(ssh-agent)
137404416,4254540,15,4040,D,(gconfd-2)
541536256,4229804,9,19900,D,(gnome-settings-)
142651392,4330484,34,4288,D,(gvfsd)
184692736,4528212,82,8152,F,(openbox)
341757952,4754764,137,23244,F,(gnome-panel)
448483328,4293884,25,6188,F,(bonobo-activati)
229490688,4230452,9,15408,O,(polkit-gnome-au)
308580352,4243540,13,22240,F,(wnck-applet)
150962176,4294068,25,4772,D,(gvfs-gdu-volume)
119025664,4243812,13,14864,D,(im-settings-dae)
267137024,4346116,38,16420,F,(gnome-screensav)
227381248,4346284,38,4584,D,(gvfsd-trash)
291639296,4241572,12,21916,F,(notification-ar)
483721216,4367116,43,30572,F,(clock-applet)
0,0,0,0,K,(jbd2/sda2-8)
0,0,0,0,K,(jbd2/sdb2-8)
0,0,0,0,K,(kjournald)
41160704,4204004,3,4852,D,(gconf-im-settin)
137355264,4245564,13,4212,D,(gvfsd-metadata)
0,0,0,0,K,(events/0)
10878976,4331628,34,1756,D,(udevd)
310788096,4480556,70,19076,A,(gnome-terminal)
8298496,4204556,3,1644,C,(gnome-pty-helpe)
112562176,5048612,209,1760,C,(bash)
202129408,140272191389668,6,13584,N,(snmpd)
74801152,6380492,534,9836,O,(Xvnc)
142598144,4384428,47,4872,F,(gdm-simple-slav)
22503424,4216692,6,3148,D,(dbus-launch)
21766144,140406748783780,81,2132,D,(dbus-daemon)
257409024,4403236,52,15784,F,(gnome-session)
137146368,4254540,15,4040,D,(gconfd-2)
312238080,4229804,9,18536,D,(gnome-settings-)
459595776,4747836,136,19160,F,(metacity)
137355264,4330484,34,4236,D,(gvfsd)
376832000,4508132,77,18904,F,(gdm-simple-gree)
230023168,4230452,9,15408,O,(polkit-gnome-au)
258506752,140058317128940,83,20732,N,(httpd)
264699904,140058317128940,83,20732,N,(httpd)
265236480,140058317128940,83,20732,N,(httpd)
261730304,140058317128940,83,20732,N,(httpd)
266301440,140058317128940,83,20732,N,(httpd)
993050624,6000780,442,33072,A,(nautilus)
4157440,4328382,33,1588,D,(init)
0,0,0,0,K,(events/1)
65097728,139682103224268,120,6856,N,(sshd)
0,0,0,0,K,(cpuset)
137314304,4264604,18,4320,F,(gdm-session-wor)
0,0,0,0,K,(flush-8:32)
0,0,0,0,K,(khelper)
0,0,0,0,K,(netns)
21766144,140046997275812,81,2132,D,(dbus-daemon)
0,0,0,0,O,(async/mgr)
0,0,0,0,K,(pm)
0,0,0,0,K,(sync_supers)
0,0,0,0,K,(bdi-default)
0,0,0,0,K,(kintegrityd/0)
126939136,4346820,38,3364,F,(gdm-binary)
142610432,4384428,47,4872,F,(gdm-simple-slav)
123899904,6016252,445,9560,O,(Xorg)
22503424,4216692,6,3148,D,(dbus-launch)
21766144,139863992980644,81,2132,D,(dbus-daemon)
257679360,4403236,52,15784,F,(gnome-session)
137142272,4254540,15,4040,D,(gconfd-2)
312254464,4229804,9,18536,D,(gnome-settings-)
459603968,4747836,136,19160,F,(metacity)
137355264,4330484,34,4236,D,(gvfsd)
376823808,4508132,77,18904,F,(gdm-simple-gree)
229609472,4230452,9,15408,O,(polkit-gnome-au)
137314304,4264604,18,4320,F,(gdm-session-wor)
22556672,140435159580908,41,2788,D,(xinetd)
0,0,0,0,K,(kthreadd)
0,0,0,0,O,(kblockd/0)
0,0,0,0,O,(kblockd/1)
10874880,4331628,34,1756,D,(udevd)
10874880,4331628,34,1756,D,(udevd)
15183872,4369756,43,2024,N,(dnsmasq)
0,0,0,0,O,(scsi_eh_1)
0,0,0,0,K,(mpt_poll_0)
0,0,0,0,K,(ata/0)
254484480,4467404,67,1936,D,(rsyslogd)
4038656,4206328,3,1588,C,(mingetty)
4038656,4206328,3,1588,C,(mingetty)
4038656,4206328,3,1588,C,(mingetty)
9244672,4217300,6,2516,D,(irqbalance)
25890816,140091699446948,81,2132,D,(dbus-daemon)
31526912,4305780,28,2492,O,(avahi-daemon)
0,0,0,0,K,(ata/1)
184590336,140053883146700,104,8308,O,(cupsd)
262811648,140058317128940,83,20732,N,(httpd)
265564160,140058317128940,83,20732,N,(httpd)
28577792,4548788,87,3860,D,(hald)
1072566272,4327948,33,4720,D,(console-kit-dae)
20533248,4208132,4,3288,D,(hald-runner)
22704128,4215716,6,3352,D,(hald-addon-inpu)
22700032,4214700,5,3352,D,(hald-addon-stor)
20221952,4206212,3,3000,D,(hald-addon-acpi)
0,0,0,0,K,(ksuspend_usbd)
32829440,139692845577324,139,3984,D,(ntpd)
73547776,140651770032396,197,7472,D,(sendmail)
60555264,139653371777292,197,7340,D,(sendmail)
257675264,140058317128940,83,20732,N,(httpd)
114675712,140641166827516,13,1892,D,(crond)
353353728,4196532,1,7464,O,(fail2ban-server)
9469952,4280676,22,2548,D,(gam_server)
16986112,4214236,5,1900,D,(atd)
0,0,0,0,K,(khubd)
2451058688,1073795516,14,182492,C,(java)
4038656,4206328,3,1588,C,(mingetty)
4038656,4206328,3,1588,C,(mingetty)
4046848,4210956,5,1588,C,(uml_switch)
0,0,0,0,K,(migration/0)
48435200,4312228,29,5248,D,(devkit-power-da)
192520192,4197308,1,5200,D,(polkitd)
95297536,139886049396748,40,2400,D,(auditd)
0,0,0,0,K,(khungtaskd)
0,0,0,0,K,(jbd2/sda1-8)
0,0,0,0,K,(kswapd0)
0,0,0,0,K,(kswapd1)
0,0,0,0,D,(kauditd)
43839488,4376244,45,4696,D,(devkit-disks-da)
43208704,4376244,45,4696,D,(devkit-disks-da)
0,0,0,0,K,(ksoftirqd/0)
263933952,140058317128940,83,20732,N,(httpd)
265785344,140058317128940,83,20732,N,(httpd)
265519104,140058317128940,83,20732,N,(httpd)
0,0,0,0,K,(watchdog/0)
0,0,0,0,O,(migration/1)
0,0,0,0,K,(flush-8:0)
0,0,0,0,K,(flush-8:16)
76517376,6380492,534,9836,O,(Xvnc)
140402688,4384428,47,4868,F,(gdm-simple-slav)
0,0,0,0,K,(edac-poller)
22503424,4216692,6,3148,D,(dbus-launch)
183099392,4264604,18,5112,F,(gdm-session-wor)
156127232,4838188,158,5616,D,(gnome-keyring-d)
298856448,4403236,52,18236,F,(gnome-session)
22503424,4216692,6,3148,D,(dbus-launch)
21901312,140308167820452,81,2132,D,(dbus-daemon)
0,0,0,0,K,(ksoftirqd/1)
56049664,139827049661428,26,6640,C,(ssh-agent)
0,0,0,0,O,(scsi_eh_3)
261992448,140058317128940,83,20732,N,(httpd)
137117696,4254540,15,4040,D,(gconfd-2)
0,0,0,0,K,(watchdog/1)
541532160,4229804,9,19900,D,(gnome-settings-)
141844480,4330484,34,4288,D,(gvfsd)
184209408,4528212,82,8152,F,(openbox)
338948096,4754764,137,23236,F,(gnome-panel)
521715712,6000780,442,32032,A,(nautilus)
150962176,4294068,25,4772,D,(gvfs-gdu-volume)
229490688,4230452,9,15408,O,(polkit-gnome-au)
0,0,0,0,K,(jbd2/sda2-8)
0,0,0,0,K,(jbd2/sdb2-8)
0,0,0,0,K,(kjournald)
215687168,4293884,25,6188,F,(bonobo-activati)
215687168,4293884,25,6188,F,(bonobo-activati)
253587456,4346116,38,16024,F,(gnome-screensav)
148529152,4346284,38,4584,D,(gvfsd-trash)
215687168,4293884,25,6188,F,(bonobo-activati)
